NBAS	0.858025124072783
KIF27	0.5172716973195032
THUMPD1	0.7566475078651201
DEK	0.95
DOCK10	0.5940269258560452
FAM122B	0.6173754200102316
DPF2	0.9120363526261517
PHF6	0.624381957417471
CARMIL1	0.5594220454328864
STK11IP	0.5503750991927684
EPN2	0.5371585340135352
OSBPL11	0.5217671624008029
AEBP2	0.834926813157238
PUM2	0.6320020745305643
PPP1R11	0.548029015445427
SF3B2	0.7583264779495098
PACS1	0.7203654813866124
ALKBH5	0.638092920110922
ABCF1	0.5109061572231471
DHX16	0.5
MDC1	0.6605099972753985
TBC1D9B	0.6249341036207011
EPS8	0.5835658915776264
SQSTM1	0.5070372259345622
HMGN1	0.7927987410132039
TJP2	0.6566229975765567
ITSN2	0.5421640258817823
LRCH3	0.6793919371358041
ANKRD13D	0.6893243359007057
CHAF1B	0.5075295993379929
CLK4	0.7830189095613658
ASXL2	0.5008227215287125
DBN1	0.95
ZNF106	0.542816904533566
ARHGEF18	0.6375871050031902
PLEC	0.762512256625274
MORC2	0.95
FAM83H	0.7521223325245379
SH3BP5L	0.7340048856292953
MB21D2	0.5313973704715206
GLYR1	0.5459285387818127
EEF1D	0.7465010578909212
UIMC1	0.6029809205338788
TP53BP1	0.7760257932447934
HNRNPU	0.5
PSIP1	0.6433504824578962
CENPA	0.6187557566784586
CEP170	0.6647088100101541
CTTN	0.6975258559375366
DENND4C	0.6624351951443034
SCAF4	0.6670383035919746
BRD2	0.612738293742537
MFAP1	0.95
SLC39A7	0.5531477261895605
STT3B	0.9366507940261339
WAPL	0.95
THOC5	0.7308683199734094
SLC4A7	0.812262162969787
CEP170B	0.5
INF2	0.5822586995690524
TOP2B	0.8296699662153318
HEATR1	0.5
HMGA1	0.8328757065460326
RANBP3	0.7041159077893436
SON	0.7483546788441224
VGLL4	0.6711804986434616
ZC3HC1	0.782786572581117
SAFB	0.7044372235119505
MAP2	0.5
EPB41L1	0.7520142599021609
MARK3	0.5604294757563894
EIF5	0.8782620394489546
RBM39	0.7797272831841258
SRSF3	0.7999911743221028
SRRM2	0.95
MYEF2	0.5075430480428426
SLU7	0.5127843435650822
ERCC6	0.7191356400589748
CHD4	0.7511620114270745
HDGFL2	0.95
CHAF1A	0.7066793761220713
NSFL1C	0.5132758148449522
FSD1	0.6475079197062809
SPECC1L	0.6388272894796634
BRPF1	0.6164166779563147
WASHC2A	0.8668083256435033
WASHC2C	0.8668083256435033
RAD18	0.6793314514783574
ATRX	0.6118481545745025
LARP1	0.7461538262683497
AMOTL2	0.5531766720885526
TAF2	0.627091516343883
G3BP1	0.5148252374061002
NOP56	0.7769172923158724
NCK1	0.6363767089699331
NCBP1	0.5215762301512236
DCAF6	0.9378887897140424
XRN2	0.8578284110657813
BMS1	0.5
CHD3	0.5
NAA38	0.7008687442925099
CPSF2	0.6485059490903975
EBAG9	0.5386646582554482
RIC8A	0.7573334294844299
U2SURP	0.8039562916279124
LEO1	0.6854718169645277
FXR2	0.8403263510016468
PARD3	0.5759201537881764
PRKAR2B	0.6957615090616822
RAD23B	0.5
SENP3	0.548023700135924
SF3B1	0.5863219336010521
LMNB2	0.6283519759638377
CUL7	0.5610514895961065
PTPN21	0.6429241811079747
FRMD4B	0.5069180126302164
ZEB1	0.5256460797883458
ERC1	0.7314849237907707
TTBK1	0.8966073674017021
TMF1	0.5698832410133081
SVIL	0.5725888483547203
SLIRP	0.6565855524687076
PTPN3	0.6976153866682026
ESF1	0.6810291349148813
TJAP1	0.7004584384233004
AP3D1	0.95
ACSS2	0.5900730486426391
UBR5	0.5732318588109717
ABI1	0.6280006856551346
DGCR8	0.8526924082455885
SLTM	0.8732558071967433
AFDN	0.5774086846214551
KDM5A	0.7887571767622183
BNIP2	0.5
RALGPS2	0.5905458084842532
CCNL1	0.7205761756965426
RALY	0.8304159221201713
CEBPZ	0.7942113331850035
MAGED2	0.7950312762427632
TOR1AIP1	0.5829110818758854
SMC4	0.8697354551504022
SRSF7	0.95
STK3	0.5742186853329622
NMD3	0.8454446883111019
MTDH	0.5099032139083376
ABCB1	0.5627177079087838
WDR75	0.555126047680051
DNAJC1	0.5775266412575114
ZNF609	0.6993144693943574
EML4	0.5
RGS3	0.5571118868712951
PLXDC2	0.535135520688347
VPS50	0.5
WDR55	0.8337647974021571
RPL22L1	0.5
PLEKHH2	0.6263108985831043
PTBP1	0.5372872804430925
PALM	0.7490912827232913
KIF1C	0.95
IGDCC4	0.5199234370421407
SRSF5	0.7461840713695579
MCM3	0.7349656914050283
MATR3	0.6964516659974375
CTNNA1	0.5871564590652306
ZFP36L1	0.5328738631543031
FAM53C	0.666067025789165
PBRM1	0.7146596042526803
VPS16	0.5589001157487833
DST	0.6305178767069751
PDCL	0.7620449148622532
ABCC5	0.6406430140657629
JPH1	0.5155204359950384
DENND1A	0.5748415963500374
RBM17	0.5527742093886853
MACC1	0.9049946128941597
UBA1	0.6360807540941456
AFF4	0.6004157300022243
RBM10	0.6578633947164496
EIF4G1	0.5
CAMSAP2	0.5281548038618336
SPTBN1	0.609857394434228
SGPP1	0.6603231090232609
RILP	0.6792710031108702
RRP9	0.5555141297094209
NEO1	0.5268011576967482
IGF2BP3	0.6007666867253149
SRSF6	0.771964142999312
TRA2B	0.7953499992745451
TRA2A	0.6580342567079728
PML	0.5478486882409178
LARP4B	0.5168920118038611
OSBPL3	0.5534243794663479
HNRNPA2B1	0.6444750603743621
CBX3	0.7329407699175126
TUSC2	0.5010259671271625
TOMM34	0.7661873860472299
MICAL3	0.6252273298498463
STK4	0.5633971340517107
AKAP12	0.7287676444204694
LMNB1	0.5580970516937064
SIN3A	0.5
PLEKHA6	0.5736459520366448
USP34	0.6858345633846745
BCLAF3	0.5820151194813332
CIR1	0.5
PNISR	0.5631412932386893
TGS1	0.7385887340013785
NUCKS1	0.8910030211760569
USP20	0.5261515675687087
SEMA6A	0.512766970717666
NCOA5	0.7567697296173801
NHS	0.5353725419338807
SAMD4A	0.5245288618993382
NUP214	0.6249256684602533
ZMYND8	0.6566292649589446
DCP2	0.7568344776487163
HERPUD2	0.6852931725724363
EPB41L4A	0.5158227312624714
ARFGEF2	0.7441183715902211
AAK1	0.5516358997474405
SLC20A2	0.6073841588968452
SNRNP27	0.7058731287111673
PPIG	0.8010680087762271
CDK13	0.5751213376358613
MPHOSPH10	0.7686173043719846
ZNF638	0.95
SHROOM2	0.640744212151488
CHD1	0.6999028625332119
RAB11FIP5	0.5
PNN	0.7790899965905442
PRKAR2A	0.95
ARHGEF28	0.6543830995144061
RALGAPA1	0.5185533865037064
RPS6KC1	0.5555935281230235
PTPN14	0.6702306378595072
FCHO2	0.5
MAP1B	0.9208345430546928
EAPP	0.7941164472838644
ARHGAP5	0.6370265707837255
MARCKS	0.6250244810736729
HDAC2	0.5954028221438051
HECTD1	0.6377137675187948
TNS3	0.5284156016530419
NOP14	0.8597782150565505
SEC16A	0.5012346289894134
CDK7	0.7114132656026646
MAST4	0.7026511697635489
PKP4	0.6430896022255667
ERBIN	0.6539822651564664
RABL6	0.95
SMARCC1	0.6179164063954001
ARL6IP6	0.688585418975378
PRPF40A	0.5739702790359348
FMNL2	0.5873557500306867
TBC1D14	0.5013774198500481
RIF1	0.5316655094543505
ACIN1	0.8534001905437283
DOCK5	0.5596508303587198
SETD2	0.687614379297157
TP53BP2	0.5785899517013584
MAP3K1	0.5719018377019605
DIDO1	0.6881315304406166
BOD1L1	0.681115519631647
CCAR2	0.5929132986670924
PDLIM2	0.5
MMTAG2	0.8248620272104952
CHD8	0.900090980029971
NCAPG	0.6724256023990514
REEP4	0.7406282951902305
DMTN	0.640453967027788
CCDC149	0.6765675654367626
ARHGEF40	0.527170949533428
EPB41L2	0.5432069264613639
PCM1	0.6670343642039716
SLC20A1	0.6717191092850934
NKTR	0.5981313429305386
ZC3H8	0.502414741530193
BIN1	0.5774964412233463
MAP3K2	0.6534031289307115
IWS1	0.9003350954342896
BCLAF1	0.7523478444117868
SAP130	0.6757878623877217
CTNNB1	0.7194798965321295
CHD2	0.6983823750682192
NHSL1	0.5635656668621056
RANBP2	0.6883714923600116
IQGAP1	0.5137594275745176
REPS1	0.5
ADGRG6	0.7094512922957897
C2ORF49	0.7011555194275885
FRYL	0.5901861097655204
DROSHA	0.7021482888110936
EIF5B	0.6531427352710945
ZNF592	0.5054017005136744
TRIO	0.5522120978321615
MDN1	0.6665701984157069
SRSF12	0.7465541189732139
NSUN2	0.8031354320185302
PHIP	0.6189990789354588
CUL4A	0.668836426066375
ERCC5	0.6287879846409128
BIVM	0.6287879846409128
SPIRE1	0.8358382085233229
DOCK9	0.6611370014208617
RALBP1	0.7560796783549453
MICALL2	0.7538832870896378
RBM26	0.6197753761562181
EPB41L3	0.5997899636700079
EIF3B	0.6675797291208756
FOXK1	0.9399082605036846
KPNA3	0.514701013355479
USP42	0.95
FNDC3A	0.5038845522175879
RB1	0.7083714038054753
ZC3H13	0.7705881018261369
MRPS31	0.6941075029762769
DCLK1	0.7156359310694167
MEPCE	0.5364061233491135
STARD13	0.6176747086644692
PDS5B	0.6479070013394883
LRCH4	0.5076840502577414
GIGYF1	0.6841126378694101
SRRT	0.6100435020714627
CUX1	0.5
RPRD2	0.5648656941808846
MPHOSPH8	0.5709896720034571
OTUD7B	0.95
HSPB1	0.708638949442549
THOC2	0.7055990332845158
GPATCH8	0.95
LARP1B	0.6853784235367446
HNRNPUL1	0.6540584448928201
TMPO	0.95
BCKDHA	0.588108909516959
CLGN	0.7184994617027257
UHRF1BP1L	0.6632225301865424
GAB1	0.5866484460165775
OTUD4	0.6425825508924297
MRE11	0.9367117514867885
LRBA	0.6588765351065968
RETREG3	0.95
RAPGEF2	0.5
USP10	0.5
PALLD	0.8029254897578473
SYMPK	0.7008617632903846
CCDC61	0.6833945509933609
ZC3H18	0.7479101309356786
ZC3H4	0.6997763660291723
ACAT1	0.7393094591899056
CCDC9	0.6102456949941284
DDX10	0.7579843499405761
LIG1	0.6523650692710901
LAYN	0.5661834791819483
UNG	0.5283682690766388
CASC3	0.5967159454171068
BUD13	0.883091994898954
CDK12	0.749687347625567
MED1	0.53024955817972
FBXL20	0.7840395799100829
CWC25	0.7050741401393512
PHLDB1	0.6431489318130601
SCAF1	0.7275473902989102
PNKP	0.7223300135540754
HSPA8	0.607538190554729
PRKAB1	0.5699778202419882
SRSF9	0.6513113311283918
PRCC	0.7462791963634254
HDGF	0.7323350328649628
RSRC2	0.5713238906637398
LMNA	0.5860682203974743
ARHGEF2	0.817117975251077
ARL6IP4	0.644990079335869
DDX55	0.5316873159260163
NCOR2	0.5781528424030444
UBAP2L	0.70565147297854
TFPT	0.6067591839088505
GATAD2B	0.9403625756180978
PPP6R1	0.7007935452338663
RPL28	0.5
U2AF2	0.5059746799592331
TRIM33	0.544544494208587
MAGI3	0.6267195360078275
TRIM28	0.5
RBM15	0.8441106442920459
PRPF38B	0.6136744490793204
RNPC3	0.5436806039647509
FNBP1L	0.95
BCL10	0.5185824873813768
SRSF11	0.7940966844288251
SERBP1	0.5400592034178046
DOCK7	0.5430459141173517
PATJ	0.6072075504576299
MAST2	0.5401039279826819
CTPS1	0.8374333600384681
MACF1	0.6397639553314378
SNIP1	0.95
THRAP3	0.8182225374103137
MAP7D1	0.6546450144161814
KIAA1522	0.7061029086517414
PUM1	0.5867822498846026
PHACTR4	0.6853428070202068
PPP1R8	0.6392299009600279
NUDC	0.5274258020245995
STMN1	0.589884789092282
SRRM1	0.95
SRSF10	0.95
EIF4G3	0.7713405082453537
UBR4	0.5399854276679094
RCC2	0.7221572480350916
SPEN	0.5073104279194921
KAZN	0.5762342270469436
VPS13D	0.5115177651328086
DFFA	0.5938449869740482
PEX10	0.6859338130309887
NOC2L	0.7275615209235985
ACTB	0.5
UTP3	0.7493183077110431
PDHA2	0.7530482661174789
ARMCX3	0.5381101098373192
CHAMP1	0.9056728288306874
ZNF22	0.5574518617146511
FAM122A	0.8141686685085884
KBTBD11	0.6951334535678727
RBM12B	0.8058730655522419
RBM15B	0.6162460637147181
JUNB	0.95
H1-3	0.5
IRF2BPL	0.7004913708543776
BLOC1S3	0.7075714153497018
IRF2BP1	0.603312869337461
CCDC8	0.95
